episode,regime,protocol,method,iterations,converged,inner_success,objective,calls,scale_hat,floor_hit,movement_prior_units
b89c03667468bc0480129df1,generalized_translation,bounce,cauchy,4,True,True,2.0653136828274037,19,0.125,False,4.390189050109721e-06
b89c03667468bc0480129df1,generalized_translation,bounce,profile_map,27,True,True,-21.58897111332546,390,0.05785943889741728,False,0.00013485428075636724
b89c03667468bc0480129df1,setup_translation,bounce,huber,3,True,True,2.25025572407058,22,0.125,False,2.289335646211327e-11
b89c03667468bc0480129df1,setup_translation,bounce,cauchy,4,True,True,2.24956743204869,16,0.125,False,5.305779001208563e-06
b89c03667468bc0480129df1,setup_translation,bounce,profile_map,9,True,True,-20.799619576978834,117,0.06388762332466705,False,0.00010204774172182859
b8e12e23db0e9ada4bcf9037,generalized_translation,unforced_slide,huber,3,True,True,1.042359570445131,18,0.125,False,0.00015911984018185849
b8e12e23db0e9ada4bcf9037,generalized_translation,unforced_slide,cauchy,4,True,True,1.0422903804306574,27,0.125,False,0.00015876642607993025
b8e12e23db0e9ada4bcf9037,generalized_translation,unforced_slide,profile_map,33,True,True,-26.356195789385144,388,0.033764042081890655,False,0.00012017000497584887
b8e306de9a0b020e8e68458a,generalized_translation,bounce,huber,3,True,True,1.6840352710325937,25,0.125,False,1.5043687785414088e-09
b8e306de9a0b020e8e68458a,generalized_translation,bounce,cauchy,4,True,True,1.6838085771189968,27,0.125,False,6.331335689203677e-07
b8e306de9a0b020e8e68458a,generalized_translation,bounce,profile_map,29,True,True,-23.007360599661755,300,0.049368622458067675,False,0.00010536920358036916
b8e306de9a0b020e8e68458a,setup_translation,bounce,huber,3,True,True,3.1639161371100357,14,0.125,False,1.9570306689069024e-09
b8e306de9a0b020e8e68458a,setup_translation,bounce,cauchy,5,True,True,3.1611481234317056,22,0.125,False,1.5486638980045113e-06
b8e306de9a0b020e8e68458a,setup_translation,bounce,profile_map,22,True,True,-18.148332438558775,150,0.09058765821724166,False,5.051582686646755e-05
b9807d874bad1d086452e06e,generalized_translation,multiple_forces,huber,5,True,True,1.107714614655937,25,0.125,False,6.663797463265779e-05
b9807d874bad1d086452e06e,generalized_translation,multiple_forces,cauchy,4,True,True,1.1075562568426336,34,0.125,False,0.00012033924853469184
b9807d874bad1d086452e06e,generalized_translation,multiple_forces,profile_map,33,True,True,-25.096395853706863,330,0.039503730440282915,False,0.08717140281469632
b998f2a0352f302ab3d84324,generalized_translation,bounce,huber,3,True,True,0.3461426795140534,18,0.125,False,1.7602589340745238e-11
b998f2a0352f302ab3d84324,generalized_translation,bounce,cauchy,4,True,True,0.3461295529670229,24,0.125,False,1.7995487235490745e-07
b998f2a0352f302ab3d84324,generalized_translation,bounce,profile_map,27,True,True,-30.715233762321102,315,0.020885181619421725,False,3.446388128347419e-05
b998f2a0352f302ab3d84324,setup_translation,bounce,huber,3,True,True,0.7024745422469515,18,0.125,False,5.113866545209667e-12
b998f2a0352f302ab3d84324,setup_translation,bounce,cauchy,4,True,True,0.7023415678729583,23,0.125,False,1.1435648335526373e-06
b998f2a0352f302ab3d84324,setup_translation,bounce,profile_map,13,True,True,-24.98450467826061,186,0.042749739205659186,False,2.8205726565011553e-05
b99f4995505d14b4817c5847,generalized_translation,multiple_forces,huber,3,True,True,1.6285363523708372,35,0.125,False,2.003845764419628e-05
b99f4995505d14b4817c5847,generalized_translation,multiple_forces,cauchy,5,True,True,1.6283765110969841,32,0.125,False,4.045948845407403e-05
b99f4995505d14b4817c5847,generalized_translation,multiple_forces,profile_map,42,True,True,-23.850030518034156,375,0.044027672592364696,False,0.010457365247482827
b9b9d8609be159915fa20280,generalized_translation,multiple_forces,huber,4,True,True,0.9533417738955905,28,0.125,False,0.00025627016609011184
b9b9d8609be159915fa20280,generalized_translation,multiple_forces,cauchy,4,True,True,0.9532847180879032,22,0.125,False,0.00025834218487899276
b9b9d8609be159915fa20280,generalized_translation,multiple_forces,profile_map,39,True,True,-26.640401109381646,330,0.032772203198747095,False,0.05864175905975283
b9ce0191a4e05a8d123b9806,generalized_translation,unforced_slide,huber,3,True,True,1.66735547032496,15,0.125,False,0.0005587048922828533
b9ce0191a4e05a8d123b9806,generalized_translation,unforced_slide,cauchy,4,True,True,1.6668939148140156,29,0.125,False,0.0005585521185499714
b9ce0191a4e05a8d123b9806,generalized_translation,unforced_slide,profile_map,27,True,True,-22.681457232561684,208,0.0519629082065408,False,0.00016890102943093493
ba2044481a7cf377089ef141,generalized_translation,bounce,huber,2,True,True,0.49080472213830373,8,0.125,False,1.7671502225223306e-11
ba2044481a7cf377089ef141,generalized_translation,bounce,cauchy,4,True,True,0.4906548725937389,16,0.125,False,6.436696519296396e-07
ba2044481a7cf377089ef141,generalized_translation,bounce,profile_map,21,True,True,-25.07199141262358,190,0.04350974193734952,False,3.4218750599549336e-06
ba2044481a7cf377089ef141,setup_translation,bounce,huber,2,True,True,0.6804406439705427,6,0.125,False,5.905146630053568e-12
ba2044481a7cf377089ef141,setup_translation,bounce,cauchy,4,True,True,0.680133741721274,22,0.125,False,1.5620527787931492e-06
ba2044481a7cf377089ef141,setup_translation,bounce,profile_map,12,True,True,-23.750769523257134,96,0.051323284380809284,False,2.958872304722049e-06
ba25b559d77b80ece09f6d72,generalized_translation,multiple_forces,huber,3,True,True,0.7055147612289859,18,0.125,False,6.530419091908602e-06
ba25b559d77b80ece09f6d72,generalized_translation,multiple_forces,cauchy,5,True,True,0.7054641014117418,45,0.125,False,1.3031336398935437e-05
ba25b559d77b80ece09f6d72,generalized_translation,multiple_forces,profile_map,46,True,True,-27.272488015547765,350,0.03122608843938286,False,0.010761507704472996
ba5b89a8f4974c3d5b8c1ebc,generalized_translation,unforced_slide,huber,2,True,True,0.6193572943096144,8,0.125,False,5.825383062195057e-10
ba5b89a8f4974c3d5b8c1ebc,generalized_translation,unforced_slide,cauchy,4,True,True,0.6191582918589819,24,0.125,False,1.7346703393455166e-06
ba5b89a8f4974c3d5b8c1ebc,generalized_translation,unforced_slide,profile_map,23,True,True,-24.466352553765805,192,0.04659607749919741,False,0.00017792523100072644
ba68c4c7c389a330256836ac,generalized_translation,multiple_forces,huber,3,True,True,0.29896684516679417,21,0.125,False,9.148578748328363e-08
ba68c4c7c389a330256836ac,generalized_translation,multiple_forces,cauchy,5,True,True,0.29895138772085705,34,0.125,False,5.430501028024292e-06
ba68c4c7c389a330256836ac,generalized_translation,multiple_forces,profile_map,40,True,True,-30.410638318360235,390,0.02185204865434216,False,0.004459280388573809
ba945c381016b79494b0edc0,generalized_translation,bounce,huber,3,True,True,1.4445607221515424,18,0.125,False,8.44403271918134e-11
ba945c381016b79494b0edc0,generalized_translation,bounce,cauchy,5,True,True,1.4443921437458331,26,0.125,False,4.7046236131342123e-07
ba945c381016b79494b0edc0,generalized_translation,bounce,profile_map,29,True,True,-23.381705250770665,335,0.04839588351577232,False,9.326150214245415e-05
ba945c381016b79494b0edc0,setup_translation,bounce,huber,3,True,True,1.5441460405770597,20,0.125,False,6.406367085715213e-12
ba945c381016b79494b0edc0,setup_translation,bounce,cauchy,4,True,True,1.5439403492053905,21,0.125,False,1.0658620286883103e-06
ba945c381016b79494b0edc0,setup_translation,bounce,profile_map,15,True,True,-22.77676280347075,147,0.05218413301688436,False,7.544763388618421e-05
bacfff0da71a31ef3130a84c,generalized_translation,bounce,huber,3,True,True,0.8266044534464998,27,0.125,False,0.0012774929851080523
bacfff0da71a31ef3130a84c,generalized_translation,bounce,cauchy,4,True,True,0.8264839005901217,25,0.125,False,0.0012769894792950091
bacfff0da71a31ef3130a84c,generalized_translation,bounce,profile_map,26,True,True,-25.52190782792378,245,0.03896949792664511,False,0.0014272782817892897
bacfff0da71a31ef3130a84c,setup_translation,bounce,huber,4,True,True,1.7023925770074855,32,0.125,False,0.0008430065087730776
bacfff0da71a31ef3130a84c,setup_translation,bounce,cauchy,5,True,True,1.7016826195676813,31,0.125,False,0.0008480359640290276
bacfff0da71a31ef3130a84c,setup_translation,bounce,profile_map,9,True,True,-20.820835447066134,120,0.0700667633615004,False,0.0007819362142982018
bae018e68a0dfd11d3b6f219,generalized_translation,multiple_forces,huber,3,True,True,0.8350496951024187,23,0.125,False,0.0006264986950458392
bae018e68a0dfd11d3b6f219,generalized_translation,multiple_forces,cauchy,4,True,True,0.8350137504520947,34,0.125,False,0.0006468063789375797
bae018e68a0dfd11d3b6f219,generalized_translation,multiple_forces,profile_map,39,True,True,-27.31854519563542,350,0.030330885968471808,False,0.08677904034916718
baf5ade9a59daf6190ce673f,generalized_translation,bounce,huber,3,True,True,0.4414408753738308,19,0.125,False,0.0006759578789400803
baf5ade9a59daf6190ce673f,generalized_translation,bounce,cauchy,4,True,True,0.4413532834853212,27,0.125,False,0.0006755323879955703
baf5ade9a59daf6190ce673f,generalized_translation,bounce,profile_map,27,True,True,-26.431075289424502,270,0.036261900327936386,False,0.0007049686749977841
baf5ade9a59daf6190ce673f,setup_translation,bounce,huber,3,True,True,0.4528770884357314,14,0.125,False,0.0005749040765913567
baf5ade9a59daf6190ce673f,setup_translation,bounce,cauchy,4,True,True,0.452762353106348,19,0.125,False,0.0005741912580355853
baf5ade9a59daf6190ce673f,setup_translation,bounce,profile_map,17,True,True,-26.29898543255253,126,0.03686492248380742,False,0.000601499319887404
bb0ddf441f12092cf54bc285,generalized_translation,multiple_forces,huber,6,True,True,1.203750459341204,33,0.125,False,0.0002974802388285678
bb0ddf441f12092cf54bc285,generalized_translation,multiple_forces,cauchy,5,True,True,1.203538652415346,32,0.125,False,0.00030169064274928784
bb0ddf441f12092cf54bc285,generalized_translation,multiple_forces,profile_map,39,True,True,-23.837650941440707,390,0.046866633421010835,False,0.014276902264865417
bb24eeb3610ba1d1ef714f1c,generalized_translation,bounce,huber,3,True,True,0.5371001120259999,14,0.125,False,2.8616618334776255e-12
bb24eeb3610ba1d1ef714f1c,generalized_translation,bounce,cauchy,4,True,True,0.5369448204792238,20,0.125,False,9.331569852197132e-07
bb24eeb3610ba1d1ef714f1c,generalized_translation,bounce,profile_map,26,True,True,-25.103270098056267,230,0.0430330204913061,False,8.749048558813638e-06
bb24eeb3610ba1d1ef714f1c,setup_translation,bounce,huber,3,True,True,0.9811309687163625,9,0.125,False,3.503084175464197e-11
bb24eeb3610ba1d1ef714f1c,setup_translation,bounce,cauchy,4,True,True,0.9807910545153337,15,0.125,False,1.3210110548370092e-06
bb24eeb3610ba1d1ef714f1c,setup_translation,bounce,profile_map,10,True,True,-22.458724791647896,132,0.059893236117617106,False,7.1315444861646785e-06
bb27221772a9bbec3b3a06ae,generalized_translation,unforced_slide,huber,3,True,True,2.3328193344619255,28,0.125,False,0.003872435086651969
bb27221772a9bbec3b3a06ae,generalized_translation,unforced_slide,cauchy,7,True,True,2.332528435107994,30,0.125,False,0.003864284568049556
bb27221772a9bbec3b3a06ae,generalized_translation,unforced_slide,profile_map,22,True,True,-21.920863609640904,176,0.052661998791466984,False,0.013501826696237083
bc05a56a64ab5851907db1fe,generalized_translation,multiple_forces,huber,2,True,True,0.40694888352283076,14,0.125,False,2.6703177530594286e-07
bc05a56a64ab5851907db1fe,generalized_translation,multiple_forces,cauchy,4,True,True,0.40688047216008505,30,0.125,False,8.72768878385906e-06
bc05a56a64ab5851907db1fe,generalized_translation,multiple_forces,profile_map,47,True,True,-26.584330700079175,575,0.03567463285674224,False,0.008277342721489363
bc1c605bef8273e4186defbb,generalized_translation,unforced_slide,huber,3,True,True,0.9896374631659616,21,0.125,False,2.7209906228622345e-08
bc1c605bef8273e4186defbb,generalized_translation,unforced_slide,cauchy,4,True,True,0.9892566809678094,35,0.125,False,3.1155665950017e-06
bc1c605bef8273e4186defbb,generalized_translation,unforced_slide,profile_map,19,True,True,-23.12442160939505,220,0.053855044662168484,False,0.0003781104690647229
bc2a6ad6342d24f565c51638,generalized_translation,unforced_slide,huber,2,True,True,1.0082302651974822,13,0.125,False,5.033862684662081e-09
bc2a6ad6342d24f565c51638,generalized_translation,unforced_slide,cauchy,4,True,True,1.0072046095690463,23,0.125,False,1.2903547622060815e-05
bc2a6ad6342d24f565c51638,generalized_translation,unforced_slide,profile_map,20,True,True,-22.31549730075687,212,0.06103881403679776,False,0.0001882908739215213
bc861f5fdd109bd4e7aa9ec3,generalized_translation,bounce,huber,3,True,True,103.27375882116864,15,0.125,False,0.2503791213665138
bc861f5fdd109bd4e7aa9ec3,generalized_translation,bounce,cauchy,14,True,True,92.87364159977535,59,0.125,False,0.2566004317328608
bc861f5fdd109bd4e7aa9ec3,generalized_translation,bounce,profile_map,34,True,True,-33.01118911152571,560,0.014555465982778189,False,0.0015204006596844176
bc861f5fdd109bd4e7aa9ec3,setup_translation,bounce,huber,3,True,True,1.333204269632362,12,0.125,False,0.0012195836632503203
bc861f5fdd109bd4e7aa9ec3,setup_translation,bounce,cauchy,4,True,True,1.3330435055230012,22,0.125,False,0.0012211166792977237
bc861f5fdd109bd4e7aa9ec3,setup_translation,bounce,profile_map,10,True,True,-23.996872398023783,120,0.044979819040694737,False,0.0015601908920024733
bcbbe6b496a9102de63c65c7,generalized_translation,bounce,huber,3,True,True,6.562667534318626,16,0.125,False,8.017890067663108e-11
bcbbe6b496a9102de63c65c7,generalized_translation,bounce,cauchy,6,True,True,6.513761862243398,23,0.125,False,6.840171072365464e-05
bcbbe6b496a9102de63c65c7,generalized_translation,bounce,profile_map,22,True,True,-31.26831779168222,315,0.01993351008770247,False,0.03546966274800906
bcbbe6b496a9102de63c65c7,setup_translation,bounce,huber,3,True,True,0.4044286742995785,19,0.125,False,1.7983272249954179e-10
bcbbe6b496a9102de63c65c7,setup_translation,bounce,cauchy,4,True,True,0.4043587442573253,17,0.125,False,1.5926274169691528e-07
bcbbe6b496a9102de63c65c7,setup_translation,bounce,profile_map,13,True,True,-26.324390742112854,123,0.036981460323592195,False,1.3111293619807096e-05
bcbcb51d3227697db272e7cd,generalized_translation,unforced_slide,huber,3,True,True,0.18528459983892437,21,0.125,False,1.1447749032520128e-07
bcbcb51d3227697db272e7cd,generalized_translation,unforced_slide,cauchy,4,True,True,0.18528347884867388,19,0.125,False,3.0148557562360876e-07
bcbcb51d3227697db272e7cd,generalized_translation,unforced_slide,profile_map,25,True,True,-34.84147734337971,204,0.012609645628342683,False,0.0010828658761954544
bd09e0fade0ff678f433287c,generalized_translation,multiple_forces,huber,6,True,True,2.097036248378738,43,0.125,False,1.988531477792626e-06
bd09e0fade0ff678f433287c,generalized_translation,multiple_forces,cauchy,5,True,True,2.095742986929609,36,0.125,False,6.679346805306246e-05
bd09e0fade0ff678f433287c,generalized_translation,multiple_forces,profile_map,44,True,True,-20.442372915162483,390,0.0698588743295191,False,0.0018239694824321118
bd3dec1f6ef3a3cd067c6621,generalized_translation,multiple_forces,huber,3,True,True,0.46084628454659116,20,0.125,False,1.7901976890559995e-06
bd3dec1f6ef3a3cd067c6621,generalized_translation,multiple_forces,cauchy,4,True,True,0.4608359079520568,37,0.125,False,1.6850598674750105e-06
bd3dec1f6ef3a3cd067c6621,generalized_translation,multiple_forces,profile_map,44,True,True,-30.6444305141785,400,0.020766849113418927,False,0.004563441310535185
bd9bc33371b2a5d68532d515,generalized_translation,bounce,huber,3,True,True,2.510255068003925,16,0.125,False,8.912709445347036e-08
bd9bc33371b2a5d68532d515,generalized_translation,bounce,cauchy,4,True,True,2.5102214423085574,22,0.125,False,1.5785997292237763e-07
bd9bc33371b2a5d68532d515,generalized_translation,bounce,profile_map,30,True,True,-25.501606353685695,335,0.03109868808202719,False,0.00044122217659072946
bd9bc33371b2a5d68532d515,setup_translation,bounce,huber,3,True,True,2.787934875920737,15,0.125,False,1.7248268818340637e-11
bd9bc33371b2a5d68532d515,setup_translation,bounce,cauchy,5,True,True,2.7877098097116573,22,0.125,False,8.702092481441009e-07
bd9bc33371b2a5d68532d515,setup_translation,bounce,profile_map,18,True,True,-22.444231715141704,144,0.04561742993562807,False,0.0003038174902188581
bdb060b4f2b51c3ce9c2e7ba,generalized_translation,bounce,huber,3,True,True,2.7955010760836903,17,0.125,False,7.223869051906514e-08
bdb060b4f2b51c3ce9c2e7ba,generalized_translation,bounce,cauchy,4,True,True,2.795496438392642,26,0.125,False,1.8640623136264998e-07
bdb060b4f2b51c3ce9c2e7ba,generalized_translation,bounce,profile_map,36,True,True,-29.165581927326706,405,0.018608490811451706,False,0.0005816365556686486
bdb060b4f2b51c3ce9c2e7ba,setup_translation,bounce,huber,3,True,True,3.6103107699328083,12,0.125,False,2.906603604086211e-10
bdb060b4f2b51c3ce9c2e7ba,setup_translation,bounce,cauchy,4,True,True,3.6098239239572045,14,0.125,False,2.7875089370330323e-06
bdb060b4f2b51c3ce9c2e7ba,setup_translation,bounce,profile_map,10,True,True,-19.92370093742579,93,0.05898616754465191,False,0.0003583541061813883
bdda3a5fb602ccb987233cc6,generalized_translation,bounce,huber,2,True,True,0.08130324820720479,7,0.125,False,4.254781139045674e-12
bdda3a5fb602ccb987233cc6,generalized_translation,bounce,cauchy,3,True,True,0.08129906547008053,13,0.125,False,2.7788055737398152e-09
bdda3a5fb602ccb987233cc6,generalized_translation,bounce,profile_map,24,True,True,-32.59499552176066,255,0.016987059064974067,False,4.726787277394866e-06
bdda3a5fb602ccb987233cc6,setup_translation,bounce,huber,3,True,True,0.351729664132871,17,0.125,False,4.082553835063759e-12
bdda3a5fb602ccb987233cc6,setup_translation,bounce,cauchy,4,True,True,0.35165998762515754,21,0.125,False,1.473951643861088e-07
bdda3a5fb602ccb987233cc6,setup_translation,bounce,profile_map,12,True,True,-26.438363914809187,123,0.036672592664948656,False,4.1331006920444386e-06
be217c068c81fc7ddeaf7dc6,generalized_translation,bounce,huber,3,True,True,0.455492981917321,15,0.125,False,2.390204137978834e-09
be217c068c81fc7ddeaf7dc6,generalized_translation,bounce,cauchy,4,True,True,0.45539213133651973,25,0.125,False,5.251998339754235e-07
be217c068c81fc7ddeaf7dc6,generalized_translation,bounce,profile_map,24,True,True,-26.28501280344761,315,0.03692229338535057,False,2.7164781062125614e-05
be217c068c81fc7ddeaf7dc6,setup_translation,bounce,huber,3,True,True,1.477414627337111,21,0.125,False,1.2855479447441117e-09
be217c068c81fc7ddeaf7dc6,setup_translation,bounce,cauchy,4,True,True,1.4762219195113464,18,0.125,False,3.4773171181409223e-06
be217c068c81fc7ddeaf7dc6,setup_translation,bounce,profile_map,6,True,True,-20.812786013191573,78,0.07317194714411766,False,1.953418522732991e-05
be790ba239927942d467fba6,generalized_translation,unforced_slide,huber,3,True,True,0.455605895193003,18,0.125,False,4.068449021753898e-10
be790ba239927942d467fba6,generalized_translation,unforced_slide,cauchy,4,True,True,0.45548681726563633,26,0.125,False,1.2103345731961367e-06
be790ba239927942d467fba6,generalized_translation,unforced_slide,profile_map,21,True,True,-25.40005808647364,172,0.04174413345681942,False,8.941337824834895e-05
be9c7c3ed10ee06b2e0aa3a2,generalized_translation,unforced_slide,huber,3,True,True,1.0295504277591636,14,0.125,False,0.0001428198093237811
be9c7c3ed10ee06b2e0aa3a2,generalized_translation,unforced_slide,cauchy,4,True,True,1.029488871162474,22,0.125,False,0.00014401430589002054
be9c7c3ed10ee06b2e0aa3a2,generalized_translation,unforced_slide,profile_map,28,True,True,-25.894414848504763,276,0.03600772513429995,False,9.260313459894754e-05
bea3aad8dc65327a2b7946af,generalized_translation,multiple_forces,huber,3,True,True,1.0828729878285754,27,0.125,False,0.00020263226750023941
bea3aad8dc65327a2b7946af,generalized_translation,multiple_forces,cauchy,6,True,True,1.0827743461641541,34,0.125,False,0.00020198094529838047
bea3aad8dc65327a2b7946af,generalized_translation,multiple_forces,profile_map,42,True,True,-25.61782231716468,370,0.03704855475399882,False,0.03570040820543181
bef4a4d995d87b9ba8af25d7,generalized_translation,multiple_forces,huber,3,True,True,1.0402735540049894,22,0.125,False,1.362931330850577e-06
bef4a4d995d87b9ba8af25d7,generalized_translation,multiple_forces,cauchy,5,True,True,1.0396691492664125,30,0.125,False,0.00010425992137233848
bef4a4d995d87b9ba8af25d7,generalized_translation,multiple_forces,profile_map,38,True,True,-23.109781604998005,345,0.05354577075357279,False,0.010075176923767389
bf08cbc4ad00bbfb059e6b45,generalized_translation,bounce,huber,2,True,True,0.390329750427681,6,0.125,False,2.7817798139169735e-11
bf08cbc4ad00bbfb059e6b45,generalized_translation,bounce,cauchy,4,True,True,0.3901483866871544,21,0.125,False,3.103782495186101e-07
bf08cbc4ad00bbfb059e6b45,generalized_translation,bounce,profile_map,17,True,True,-25.946107471482875,225,0.03903505817466368,False,7.111574582541231e-07
bf08cbc4ad00bbfb059e6b45,setup_translation,bounce,huber,2,True,True,0.5940786559750606,10,0.125,False,1.0371529329811805e-12
bf08cbc4ad00bbfb059e6b45,setup_translation,bounce,cauchy,4,True,True,0.5937734771130986,14,0.125,False,7.917993542074783e-07
bf08cbc4ad00bbfb059e6b45,setup_translation,bounce,profile_map,6,True,True,-24.265208506405664,90,0.048162031581069166,False,6.255589906830293e-07
bf4a89d30f37abf90994e676,generalized_translation,multiple_forces,huber,4,True,True,0.7188754354931793,25,0.125,False,2.84191465376811e-06
bf4a89d30f37abf90994e676,generalized_translation,multiple_forces,cauchy,6,True,True,0.718843691980854,39,0.125,False,1.4545631953504115e-05
bf4a89d30f37abf90994e676,generalized_translation,multiple_forces,profile_map,29,True,True,-29.52371285421437,255,0.02309559787679784,False,0.07253194613886804
bf89cc9c5c0d76fc9e534b2f,generalized_translation,unforced_slide,huber,3,True,True,0.19766300233075976,24,0.125,False,3.186553391753962e-09
bf89cc9c5c0d76fc9e534b2f,generalized_translation,unforced_slide,cauchy,4,True,True,0.19765275669630009,21,0.125,False,7.34902821582521e-07
bf89cc9c5c0d76fc9e534b2f,generalized_translation,unforced_slide,profile_map,28,True,True,-30.94719498742624,216,0.020661883597578416,False,0.0007276231184693741
bfaccc5add472ecb5046e78d,generalized_translation,unforced_slide,huber,3,True,True,1.236265320431611,18,0.125,False,6.522931881879312e-07
bfaccc5add472ecb5046e78d,generalized_translation,unforced_slide,cauchy,6,True,True,1.235534091028382,31,0.125,False,1.7620649690542095e-05
bfaccc5add472ecb5046e78d,generalized_translation,unforced_slide,profile_map,20,True,True,-22.13076931185141,148,0.06060279515306693,False,0.001662748172473437
c009c0244841e370c0fdfc83,generalized_translation,unforced_slide,huber,2,True,True,0.5923960339232925,12,0.125,False,9.079959110021491e-10
c009c0244841e370c0fdfc83,generalized_translation,unforced_slide,cauchy,4,True,True,0.5921971992278301,19,0.125,False,1.6139162229238098e-06
c009c0244841e370c0fdfc83,generalized_translation,unforced_slide,profile_map,22,True,True,-24.49332889193342,184,0.04659606313561436,False,0.00012315453101216967
c067b94b796ec172f6aaad3c,generalized_translation,bounce,huber,3,True,True,0.3989704186888241,22,0.125,False,4.4338572979825397e-10
c067b94b796ec172f6aaad3c,generalized_translation,bounce,cauchy,4,True,True,0.39886849577746425,22,0.125,False,7.327777278600964e-07
c067b94b796ec172f6aaad3c,generalized_translation,bounce,profile_map,25,True,True,-26.726862289874973,290,0.03503335203496926,False,1.7307654584300127e-05
c067b94b796ec172f6aaad3c,setup_translation,bounce,huber,3,True,True,1.0012585224644006,9,0.125,False,2.7573355226913138e-11
c067b94b796ec172f6aaad3c,setup_translation,bounce,cauchy,4,True,True,1.000750927748755,19,0.125,False,1.1549914022990449e-06
c067b94b796ec172f6aaad3c,setup_translation,bounce,profile_map,8,True,True,-22.445664643857324,48,0.05982460916592919,False,1.334427376280687e-05
c0840ddacba5ddfe90349937,generalized_translation,bounce,huber,3,True,True,0.5412302685312028,16,0.125,False,0.0025519841669169284
c0840ddacba5ddfe90349937,generalized_translation,bounce,cauchy,4,True,True,0.5411872745325583,29,0.125,False,0.0025525623159769143
c0840ddacba5ddfe90349937,generalized_translation,bounce,profile_map,30,True,True,-27.788640680246914,270,0.029813441793722206,False,0.0026585839747901925
c0840ddacba5ddfe90349937,setup_translation,bounce,huber,3,True,True,0.7674112679057505,17,0.125,False,0.0010334691053735627
c0840ddacba5ddfe90349937,setup_translation,bounce,cauchy,5,True,True,0.7673087581817686,43,0.125,False,0.001034241602995502
c0840ddacba5ddfe90349937,setup_translation,bounce,profile_map,14,True,True,-25.048862933229024,159,0.04197618640323319,False,0.0010912020512938373
c084178010b8d0ccc4a5fc11,generalized_translation,unforced_slide,huber,3,True,True,0.30678831207257196,22,0.125,False,1.5782125872805362e-07
c084178010b8d0ccc4a5fc11,generalized_translation,unforced_slide,cauchy,4,True,True,0.3067765090065546,20,0.125,False,9.291336565516514e-07
c084178010b8d0ccc4a5fc11,generalized_translation,unforced_slide,profile_map,22,True,True,-29.966949319349833,176,0.023117540459825444,False,0.0013576708542021683
c08955aca663113d91bd6bc1,generalized_translation,bounce,huber,3,True,True,2.7955010760836903,17,0.125,False,7.223869051906514e-08
c08955aca663113d91bd6bc1,generalized_translation,bounce,cauchy,4,True,True,2.795496438392642,26,0.125,False,1.8640623136264998e-07
c08955aca663113d91bd6bc1,generalized_translation,bounce,profile_map,36,True,True,-29.165581927326706,405,0.018608490811451706,False,0.0005816365556686486
c08955aca663113d91bd6bc1,setup_translation,bounce,huber,3,True,True,3.6103107699328083,12,0.125,False,2.906603604086211e-10
c08955aca663113d91bd6bc1,setup_translation,bounce,cauchy,4,True,True,3.6098239239572045,14,0.125,False,2.7875089370330323e-06
c08955aca663113d91bd6bc1,setup_translation,bounce,profile_map,10,True,True,-19.92370093742579,93,0.05898616754465191,False,0.0003583541061813883
c0aebe103383b4690cd681f3,generalized_translation,bounce,huber,3,True,True,0.5957207747564095,13,0.125,False,6.809208547740714e-10
c0aebe103383b4690cd681f3,generalized_translation,bounce,cauchy,4,True,True,0.5956556784700149,23,0.125,False,1.4650307967801577e-07
c0aebe103383b4690cd681f3,generalized_translation,bounce,profile_map,29,True,True,-27.205536937901332,345,0.03198728089923932,False,3.492723468996087e-05
c0aebe103383b4690cd681f3,setup_translation,bounce,huber,3,True,True,0.7731705730016623,12,0.125,False,1.5722037942192104e-11
c0aebe103383b4690cd681f3,setup_translation,bounce,cauchy,4,True,True,0.7729862547669637,17,0.125,False,4.3340066346844027e-07
c0aebe103383b4690cd681f3,setup_translation,bounce,profile_map,19,True,True,-25.13128807366605,117,0.041458756803472864,False,2.9461925723042633e-05
c0b7c7e4c228cad8c179f0c3,generalized_translation,unforced_slide,huber,2,True,True,0.3643744453151132,9,0.125,False,1.2710339397680655e-09
c0b7c7e4c228cad8c179f0c3,generalized_translation,unforced_slide,cauchy,3,True,True,0.3643077289364513,9,0.125,False,1.8439612054797574e-06
c0b7c7e4c228cad8c179f0c3,generalized_translation,unforced_slide,profile_map,14,True,True,-26.219469738535008,124,0.03772472471955008,False,7.257994754342004e-06
c1091847e78144dfd17c733c,generalized_translation,multiple_forces,huber,3,True,True,1.3164234770254888,33,0.125,False,0.0021868769143147046
c1091847e78144dfd17c733c,generalized_translation,multiple_forces,cauchy,6,True,True,1.3163619335222398,41,0.125,False,0.0022463855613737284
c1091847e78144dfd17c733c,generalized_translation,multiple_forces,profile_map,51,True,True,-26.809994998621544,425,0.030001422044813996,False,0.20793066207428923
c1291a2b983c25798e39a658,generalized_translation,multiple_forces,huber,3,True,True,1.6934760293827686,29,0.125,False,6.187341421978165e-05
c1291a2b983c25798e39a658,generalized_translation,multiple_forces,cauchy,7,True,True,1.6931162300778226,49,0.125,False,0.00012696760648856398
c1291a2b983c25798e39a658,generalized_translation,multiple_forces,profile_map,42,True,True,-22.629684898376887,370,0.05174602382487815,False,0.10352038890225584
c12b98bcf2b04c374aab60b6,generalized_translation,bounce,huber,3,True,True,0.04278581323985177,14,0.125,False,1.3740452571107871e-11
c12b98bcf2b04c374aab60b6,generalized_translation,bounce,cauchy,3,True,True,0.0427851518716505,14,0.125,False,9.577185050617306e-09
