episode,regime,protocol,converged,calls,boundary,nuisance_rank,nuisance_dim,objective
9c5023820d69201077a4563e,generalized_translation,multiple_forces,True,17,False,2,2,0.6754235728204996
9ccd713e63a69296b06c75dc,generalized_translation,multiple_forces,True,11,False,2,2,2.0883745069858426
9d1202185294cf3e738c1772,generalized_translation,multiple_forces,True,13,False,2,2,1.1907171384506177
9d1abf2e00d51f638b6e51d0,generalized_translation,unforced_slide,True,13,False,2,2,0.7521569894992871
9d20a58149f35bb338aad847,generalized_translation,bounce,True,8,False,3,3,2.014177102361019
9d20a58149f35bb338aad847,setup_translation,bounce,True,8,False,1,1,2.189238929872631
9d53c49f5dcadeeb746f9b92,generalized_translation,multiple_forces,True,8,False,2,2,0.7823002740235749
9d698e20ed926e44b302654b,generalized_translation,multiple_forces,True,10,False,2,2,2.029004785900722
9d8d08474a56c6eeae42b4ae,generalized_translation,multiple_forces,True,15,False,2,2,0.7959476975987098
9e174d9029f924d3c6fe549d,generalized_translation,bounce,True,13,False,3,3,0.43893656273253484
9e174d9029f924d3c6fe549d,setup_translation,bounce,True,14,False,1,1,0.5003337988750599
9e20e8e7a4409887168f31f0,generalized_translation,multiple_forces,True,20,False,2,2,0.8173382449931742
9e3e7dd7e7468332357967cd,generalized_translation,unforced_slide,True,10,False,2,2,0.8917630661123085
9e6fc03385fb9e4eb5ffa473,generalized_translation,bounce,True,7,False,3,3,0.25229210016125564
9e6fc03385fb9e4eb5ffa473,setup_translation,bounce,True,3,False,1,1,0.2535991351901919
9e708315ea61c5fab90f8869,generalized_translation,multiple_forces,True,20,False,2,2,0.9655574803817671
9ea1fb29b99d1a46f2148ce2,generalized_translation,bounce,True,10,False,3,3,0.8067982784227109
9ea1fb29b99d1a46f2148ce2,setup_translation,bounce,True,8,False,1,1,0.8732268331468216
9ec45a8d48c586e1755e987c,generalized_translation,unforced_slide,True,15,False,2,2,0.8465932290427283
9ed76da8adaea3281f7cbd89,generalized_translation,bounce,True,6,False,3,3,0.24229314642169034
9ed76da8adaea3281f7cbd89,setup_translation,bounce,True,10,False,1,1,1.1214715248136542
9fafa4783721d6dbef919d41,generalized_translation,bounce,True,6,False,3,3,0.9225690037461289
9fafa4783721d6dbef919d41,setup_translation,bounce,True,11,False,1,1,1.0317283797690797
9ff43a5a37443b1487a6c608,generalized_translation,multiple_forces,True,24,False,2,2,3.1210311352419238
a00510c64b3ea100cc77c67f,generalized_translation,multiple_forces,True,14,False,2,2,1.3989477921648665
a042507af01f3fc86997d67c,generalized_translation,multiple_forces,True,9,False,2,2,0.8647642280922134
a044150d2095e9126f09b4ef,generalized_translation,unforced_slide,True,7,False,2,2,0.21956771834466937
a067981c2ec2c27600db6903,generalized_translation,unforced_slide,True,7,False,2,2,0.5586510172960323
a08bde86f3bcb1f6a37d6513,generalized_translation,unforced_slide,True,7,False,2,2,1.2335420361555554
a0b68f750420fe71b6f56e4a,generalized_translation,bounce,True,8,False,3,3,1.2366014412256794
a0b68f750420fe71b6f56e4a,setup_translation,bounce,True,8,False,1,1,1.4237648500262323
a0eb928cab7469cd9d088977,generalized_translation,bounce,True,9,False,3,3,0.10652838442224086
a0eb928cab7469cd9d088977,setup_translation,bounce,True,6,False,1,1,0.41705373988287464
a11a5f6df34ad13da703f446,generalized_translation,bounce,True,8,False,3,3,0.5710635329130493
a11a5f6df34ad13da703f446,setup_translation,bounce,True,15,False,1,1,0.8047405534704605
a14c964fe500aa97970e79cc,generalized_translation,bounce,True,7,False,3,3,0.24584354572291728
a14c964fe500aa97970e79cc,setup_translation,bounce,True,5,False,1,1,0.7795535617536535
a18a0db11f94ceeb61b26242,generalized_translation,multiple_forces,True,12,False,2,2,1.633690946779739
a1e1a1dc6b037dc57a4844f0,generalized_translation,bounce,True,6,False,3,3,0.4315106384781325
a1e1a1dc6b037dc57a4844f0,setup_translation,bounce,True,3,False,1,1,0.4523288895851914
a23424b8687ea3da62ce832c,generalized_translation,unforced_slide,True,8,False,2,2,1.6583694271193121
a280a5b765022f6336069db9,generalized_translation,bounce,True,8,False,3,3,40.69526070822697
a280a5b765022f6336069db9,setup_translation,bounce,True,6,False,1,1,1.34983095939097
a2adc0dbb4f04b33cfd48b0d,generalized_translation,multiple_forces,True,22,False,2,2,0.5628072206973331
a315a8e24498dd9bcbea201f,generalized_translation,multiple_forces,True,9,False,2,2,0.9464432483205132
a4312a694e1bab5737412ac2,generalized_translation,unforced_slide,True,8,False,2,2,1.84018505034952
a43dd3e267210e4820deda6f,generalized_translation,bounce,True,5,False,3,3,0.23478766222137631
a43dd3e267210e4820deda6f,setup_translation,bounce,True,3,False,1,1,0.3988811218877005
a4b0c99c0caf7d96c36f9cfc,generalized_translation,multiple_forces,True,15,False,2,2,1.4315756283908345
a5061d822aca7bae6fdc0f64,generalized_translation,bounce,True,10,False,3,3,0.5910948187549935
a5061d822aca7bae6fdc0f64,setup_translation,bounce,True,6,False,1,1,0.9786144616632794
a577b5669bf99a6f6de1fb9f,generalized_translation,bounce,True,9,False,3,3,1.0327458136666807
a577b5669bf99a6f6de1fb9f,setup_translation,bounce,True,6,False,1,1,2.2248600383673742
a57892689ca2b3fcf51d9002,generalized_translation,multiple_forces,True,17,False,2,2,1.3740782232803523
a5afe5dceaf7b6b7dc14bcb3,generalized_translation,multiple_forces,True,22,False,2,2,1.367547746025768
a5cf6aeaba4c6a2e2b9417cb,generalized_translation,multiple_forces,True,6,False,2,2,0.2554062041815538
a68294c8738e16867508e6ed,generalized_translation,bounce,True,6,False,3,3,1.7173905260305313
a68294c8738e16867508e6ed,setup_translation,bounce,True,7,False,1,1,2.7883150455808208
a6866a00970ae33c92c103e2,generalized_translation,multiple_forces,True,9,False,2,2,1.684441553849475
a71fd319cea9543753c040d9,generalized_translation,unforced_slide,True,13,False,2,2,0.8282997900994997
a85b06e54612cf5caf42ef08,generalized_translation,unforced_slide,True,12,False,2,2,0.31246112240642804
a8f09eb7b72e9e599fc9058d,generalized_translation,multiple_forces,True,18,False,2,2,3.401833240341848
a95386b42f98dbeb25998cef,generalized_translation,unforced_slide,True,8,False,2,2,1.9644064919030304
a9bbc5ea8d55ddeb805ecb39,generalized_translation,multiple_forces,True,19,False,2,2,1.6152646256643006
a9d9e15a5dbcb7a1b46085a8,generalized_translation,unforced_slide,True,11,False,2,2,1.5770775881239878
a9db73a45fa6344a03efa7b5,generalized_translation,unforced_slide,True,7,False,2,2,0.5856021962521196
aa232f39f38e081128f7c802,generalized_translation,multiple_forces,True,7,False,2,2,0.07802600648727477
aa6250d7e10d82b89b8d260a,generalized_translation,unforced_slide,True,13,False,2,2,0.8760601404445849
aa641c306e764b967a4de7e9,generalized_translation,unforced_slide,True,8,False,2,2,0.8377317666704603
aa796ade466b48d23b25a13a,generalized_translation,unforced_slide,True,8,False,2,2,0.9412966571192524
aa9a88d1ea53239049fda3dd,generalized_translation,bounce,True,8,False,3,3,0.5859096063929572
aa9a88d1ea53239049fda3dd,setup_translation,bounce,True,12,False,1,1,1.8517080770596122
ab0b2d7c3ef194fe040a1063,generalized_translation,bounce,True,8,False,3,3,1.0036299930841113
ab0b2d7c3ef194fe040a1063,setup_translation,bounce,True,13,False,1,1,1.8824652999449778
ab0f35dc74f7008e3d32e4bf,generalized_translation,bounce,True,9,False,3,3,0.34633528018024795
ab0f35dc74f7008e3d32e4bf,setup_translation,bounce,True,3,False,1,1,0.9096466835878094
ab1e4183b716f82c369d7d49,generalized_translation,multiple_forces,True,6,False,2,2,1.9238132844907392
ab7b81d6d58bb7bae0837de8,generalized_translation,multiple_forces,True,16,False,2,2,2.162175890963423
ab7d8b149f3f3f8362ad1d68,generalized_translation,bounce,True,7,False,3,3,0.6774639626654699
ab7d8b149f3f3f8362ad1d68,setup_translation,bounce,True,4,False,1,1,1.7460895320193905
aba2c83fcc43c83fd36c740b,generalized_translation,unforced_slide,True,10,False,2,2,0.20629498061775114
acd0686f82276d69d6da6ce5,generalized_translation,unforced_slide,True,12,False,2,2,1.008230265197435
ad4fb5cd527eec7273ee94bf,generalized_translation,bounce,True,8,False,3,3,0.9518952468915888
ad4fb5cd527eec7273ee94bf,setup_translation,bounce,True,7,False,1,1,1.0930670353215357
ad5e4334c2ab314ec11a7e90,generalized_translation,bounce,True,7,False,3,3,1.0292509554359508
ad5e4334c2ab314ec11a7e90,setup_translation,bounce,True,9,False,1,1,1.6140617364334529
adc0fad31ce125fecab8d113,generalized_translation,bounce,True,8,False,3,3,0.9556182830927233
adc0fad31ce125fecab8d113,setup_translation,bounce,True,6,False,1,1,1.709867377726193
aded3f364758358ec36294d1,generalized_translation,multiple_forces,True,14,False,2,2,1.0691107329022016
ae3779fc2bdcded768f8a472,generalized_translation,bounce,True,11,False,3,3,1.6772473392427019
ae3779fc2bdcded768f8a472,setup_translation,bounce,True,3,False,1,1,4.521192142587616
ae4ce9be63db33067414cf31,generalized_translation,bounce,True,6,False,3,3,0.22116003708018334
ae4ce9be63db33067414cf31,setup_translation,bounce,True,4,False,1,1,0.25237479844536165
ae5402c9cbaa6a1737f98465,generalized_translation,unforced_slide,True,11,False,2,2,0.33707824655300456
aeaa3fc7a5efd424c1ffbf6a,generalized_translation,multiple_forces,True,8,False,2,2,0.9173221681437527
af6d2ac93dbc1b390275b203,generalized_translation,bounce,True,11,False,3,3,1.4293447012997964
af6d2ac93dbc1b390275b203,setup_translation,bounce,True,8,False,1,1,1.6834128217816882
af983df20a06d0ff475fcff1,generalized_translation,multiple_forces,True,8,False,2,2,0.544763637965741
afa7a500698706b5547961d4,generalized_translation,unforced_slide,True,12,False,2,2,0.9969877330205204
afb1b68a6ca2fa813a9a662a,generalized_translation,bounce,True,7,False,3,3,1.5256311330084051
afb1b68a6ca2fa813a9a662a,setup_translation,bounce,True,5,False,1,1,1.8492995535813759
b00851ca7b5be12509a3cdea,generalized_translation,bounce,True,8,False,3,3,0.04278581323985478
b00851ca7b5be12509a3cdea,setup_translation,bounce,True,6,False,1,1,0.494838282825476
b03c6bd5cf0f599dd08b4ef2,generalized_translation,multiple_forces,True,25,False,2,2,2.031554310218012
b0962d54572e7a9d894fc741,generalized_translation,unforced_slide,True,12,False,2,2,2.4874100287163734
b0b8345cf8b66ee810e6b230,generalized_translation,bounce,True,7,False,3,3,1.1339485717837763
b0b8345cf8b66ee810e6b230,setup_translation,bounce,True,4,False,1,1,4.007812939297127
b0f60536d34e7a5b6cf27cee,generalized_translation,multiple_forces,True,19,False,2,2,2.752872061765198
b10930ec83bf4638229f004d,generalized_translation,multiple_forces,True,16,False,2,2,1.2264145339766828
b1c9d05a6ff3ee329ba2ff7d,generalized_translation,multiple_forces,True,8,False,2,2,1.5298651661492024
b1da90f7536415b351a24c14,generalized_translation,multiple_forces,True,15,False,2,2,2.2650492364989607
b1f07c1832b8b91496372622,generalized_translation,multiple_forces,True,10,False,2,2,1.2920572686268013
b1f7795fa4856969d1454a72,generalized_translation,bounce,True,9,False,3,3,0.3031510564522482
b1f7795fa4856969d1454a72,setup_translation,bounce,True,4,False,1,1,0.4083756759794534
b20204edee66c383d3500993,generalized_translation,bounce,True,6,False,3,3,1.1274748189639954
b20204edee66c383d3500993,setup_translation,bounce,True,8,False,1,1,1.3145654249540917
b216ae2ba451c63097b8a98c,generalized_translation,multiple_forces,True,17,False,2,2,0.9454140553540573
b23a107ce96f608560cfc933,generalized_translation,unforced_slide,True,7,False,2,2,1.8850270758283076
b25f9315251a8bf0939e631a,generalized_translation,multiple_forces,True,14,False,2,2,1.0127894691690817
b2868d0ca38c860c7bf92a08,generalized_translation,multiple_forces,True,28,False,2,2,2.6074663606285693
b396bcb55028403a9456d642,generalized_translation,unforced_slide,True,15,False,2,2,1.3132400738626981
b41c612d9ea0dc0364f4535f,generalized_translation,bounce,True,8,False,3,3,0.43645574509140395
b41c612d9ea0dc0364f4535f,setup_translation,bounce,True,12,False,1,1,1.794888990478284
b4517c275b5e6ed0dac537c5,generalized_translation,bounce,True,8,False,3,3,54.76766894403116
b4517c275b5e6ed0dac537c5,setup_translation,bounce,True,13,False,1,1,1.0082624949173338
b4755db8c62a226d8d6e4e99,generalized_translation,bounce,True,5,False,3,3,0.14515520555762526
b4755db8c62a226d8d6e4e99,setup_translation,bounce,True,4,False,1,1,0.7224263748444666
b480c7948fe75b4128bd7cde,generalized_translation,bounce,True,5,False,3,3,116.58544601550389
b480c7948fe75b4128bd7cde,setup_translation,bounce,True,9,False,1,1,0.30262532525300706
b4a914c7ab92c9457e9763d2,generalized_translation,bounce,True,7,False,3,3,1.1339485717837763
b4a914c7ab92c9457e9763d2,setup_translation,bounce,True,4,False,1,1,4.007812939297127
b4eb5c2ac4f45677b20039d3,generalized_translation,bounce,True,11,False,3,3,2.560830559659795
b4eb5c2ac4f45677b20039d3,setup_translation,bounce,True,9,False,1,1,3.3742394949102454
b4fe6be8f53944d81cbd8652,generalized_translation,unforced_slide,True,9,False,2,2,1.1078251283851448
b53e67441714667f20b6a615,generalized_translation,unforced_slide,True,9,False,2,2,1.0887518764812962
b58e3e33a9ffc40ca00a106f,generalized_translation,multiple_forces,True,7,False,2,2,1.070995826336062
b5e4a69da274296fb62bc0ae,generalized_translation,unforced_slide,True,9,False,2,2,1.114567118778472
b60eeb3ea82c7cf0fff6ce57,generalized_translation,unforced_slide,True,11,False,2,2,1.6907541542693085
b71aff12df34310094b02fd4,generalized_translation,unforced_slide,True,6,False,2,2,0.1688142509852162
b76ea04f4b3cd96e8bb72abc,generalized_translation,bounce,True,7,False,3,3,0.6087065786026478
b76ea04f4b3cd96e8bb72abc,setup_translation,bounce,True,5,False,1,1,1.4160150861959913
b79d4ae8f4cd41c1c7b8f28e,generalized_translation,bounce,True,10,False,3,3,0.9811087851536193
b79d4ae8f4cd41c1c7b8f28e,setup_translation,bounce,True,11,False,1,1,1.4244659759125804
b7e8ea68273ed15616c917d2,generalized_translation,multiple_forces,True,18,False,2,2,1.3828918562704235
b824876f2af95f6ce03f6ce5,generalized_translation,bounce,True,7,False,3,3,0.5123648828358925
b824876f2af95f6ce03f6ce5,setup_translation,bounce,True,12,False,1,1,0.573740896891053
b852e90ec746beb7c2340b00,generalized_translation,multiple_forces,True,11,False,2,2,0.9145412131296093
b87542d4b5569e53b6a6bda7,generalized_translation,bounce,True,6,False,3,3,0.38229359489900655
b87542d4b5569e53b6a6bda7,setup_translation,bounce,True,7,False,1,1,0.6860529484577053
b89b25576c2a73cafbf8ad7e,generalized_translation,unforced_slide,True,8,False,2,2,0.4538795233509335
b89c03667468bc0480129df1,generalized_translation,bounce,True,7,False,3,3,2.0658708193301103
b89c03667468bc0480129df1,setup_translation,bounce,True,9,False,1,1,2.250255724070599
b8e12e23db0e9ada4bcf9037,generalized_translation,unforced_slide,True,11,False,2,2,1.0423595704451505
b8e306de9a0b020e8e68458a,generalized_translation,bounce,True,11,False,3,3,1.6840352710325928
b8e306de9a0b020e8e68458a,setup_translation,bounce,True,8,False,1,1,3.163916137110027
b9807d874bad1d086452e06e,generalized_translation,multiple_forces,True,17,False,2,2,1.1077146146559431
b998f2a0352f302ab3d84324,generalized_translation,bounce,True,10,False,3,3,0.34614267951403577
b998f2a0352f302ab3d84324,setup_translation,bounce,True,3,False,1,1,0.7024745422470045
b99f4995505d14b4817c5847,generalized_translation,multiple_forces,True,12,False,2,2,1.6285363523708964
b9b9d8609be159915fa20280,generalized_translation,multiple_forces,True,8,False,2,2,0.9533417738956921
b9ce0191a4e05a8d123b9806,generalized_translation,unforced_slide,True,9,False,2,2,1.6673554703250173
ba2044481a7cf377089ef141,generalized_translation,bounce,True,5,False,3,3,0.49080472213835435
ba2044481a7cf377089ef141,setup_translation,bounce,True,4,False,1,1,0.6804406439705655
ba25b559d77b80ece09f6d72,generalized_translation,multiple_forces,True,9,False,2,2,0.7055147612290378
ba5b89a8f4974c3d5b8c1ebc,generalized_translation,unforced_slide,True,6,False,2,2,0.6193572943096114
ba68c4c7c389a330256836ac,generalized_translation,multiple_forces,True,8,False,2,2,0.29896684516683525
ba945c381016b79494b0edc0,generalized_translation,bounce,True,7,False,3,3,1.4445607221515695
ba945c381016b79494b0edc0,setup_translation,bounce,True,9,False,1,1,1.5441460405770906
bacfff0da71a31ef3130a84c,generalized_translation,bounce,True,8,False,3,3,0.8266044534465162
bacfff0da71a31ef3130a84c,setup_translation,bounce,True,5,False,1,1,1.7023925770074775
bae018e68a0dfd11d3b6f219,generalized_translation,multiple_forces,True,14,False,2,2,0.8350496951024564
baf5ade9a59daf6190ce673f,generalized_translation,bounce,True,11,False,3,3,0.4414408753738351
baf5ade9a59daf6190ce673f,setup_translation,bounce,True,7,False,1,1,0.452877088435736
bb0ddf441f12092cf54bc285,generalized_translation,multiple_forces,True,9,False,2,2,1.2037504593412414
bb24eeb3610ba1d1ef714f1c,generalized_translation,bounce,True,5,False,3,3,0.5371001120260097
bb24eeb3610ba1d1ef714f1c,setup_translation,bounce,True,8,False,1,1,0.9811309687163742
bb27221772a9bbec3b3a06ae,generalized_translation,unforced_slide,True,11,False,2,2,2.3328193344619086
bc05a56a64ab5851907db1fe,generalized_translation,multiple_forces,True,6,False,2,2,0.4069488835228414
bc1c605bef8273e4186defbb,generalized_translation,unforced_slide,True,8,False,2,2,0.9896374631659652
bc2a6ad6342d24f565c51638,generalized_translation,unforced_slide,True,12,False,2,2,1.008230265197435
bc861f5fdd109bd4e7aa9ec3,generalized_translation,bounce,True,8,False,3,3,103.2737588211689
bc861f5fdd109bd4e7aa9ec3,setup_translation,bounce,True,5,False,1,1,1.333204269632372
bcbbe6b496a9102de63c65c7,generalized_translation,bounce,True,5,False,3,3,6.5626675343187175
bcbbe6b496a9102de63c65c7,setup_translation,bounce,True,5,False,1,1,0.40442867429958895
bcbcb51d3227697db272e7cd,generalized_translation,unforced_slide,True,7,False,2,2,0.18528459983892434
bd09e0fade0ff678f433287c,generalized_translation,multiple_forces,True,16,False,2,2,2.097036248378855
bd3dec1f6ef3a3cd067c6621,generalized_translation,multiple_forces,True,13,False,2,2,0.4608462845466391
bd9bc33371b2a5d68532d515,generalized_translation,bounce,True,8,False,3,3,2.510255068003935
bd9bc33371b2a5d68532d515,setup_translation,bounce,True,9,False,1,1,2.787934875920753
bdb060b4f2b51c3ce9c2e7ba,generalized_translation,bounce,True,12,False,3,3,2.7955010760837093
bdb060b4f2b51c3ce9c2e7ba,setup_translation,bounce,True,3,False,1,1,3.61031076993286
bdda3a5fb602ccb987233cc6,generalized_translation,bounce,True,5,False,3,3,0.08130324820721647
bdda3a5fb602ccb987233cc6,setup_translation,bounce,True,6,False,1,1,0.35172966413287204
be217c068c81fc7ddeaf7dc6,generalized_translation,bounce,True,6,False,3,3,0.45549298191732773
be217c068c81fc7ddeaf7dc6,setup_translation,bounce,True,6,False,1,1,1.4774146273371622
be790ba239927942d467fba6,generalized_translation,unforced_slide,True,5,False,2,2,0.4556058951930634
be9c7c3ed10ee06b2e0aa3a2,generalized_translation,unforced_slide,True,7,False,2,2,1.029550427759153
bea3aad8dc65327a2b7946af,generalized_translation,multiple_forces,True,10,False,2,2,1.0828729878286578
bef4a4d995d87b9ba8af25d7,generalized_translation,multiple_forces,True,10,False,2,2,1.0402735540051165
bf08cbc4ad00bbfb059e6b45,generalized_translation,bounce,True,5,False,3,3,0.39032975042770124
bf08cbc4ad00bbfb059e6b45,setup_translation,bounce,True,4,False,1,1,0.5940786559750606
bf4a89d30f37abf90994e676,generalized_translation,multiple_forces,True,8,False,2,2,0.7188754354932659
bf89cc9c5c0d76fc9e534b2f,generalized_translation,unforced_slide,True,13,False,2,2,0.19766300233076406
bfaccc5add472ecb5046e78d,generalized_translation,unforced_slide,True,7,False,2,2,1.2362653204316514
c009c0244841e370c0fdfc83,generalized_translation,unforced_slide,True,5,False,2,2,0.5923960339232927
c067b94b796ec172f6aaad3c,generalized_translation,bounce,True,9,False,3,3,0.3989704186888204
c067b94b796ec172f6aaad3c,setup_translation,bounce,True,7,False,1,1,1.0012585224644028
c0840ddacba5ddfe90349937,generalized_translation,bounce,True,8,False,3,3,0.5412302685311893
c0840ddacba5ddfe90349937,setup_translation,bounce,True,6,False,1,1,0.7674112679057584
c084178010b8d0ccc4a5fc11,generalized_translation,unforced_slide,True,13,False,2,2,0.30678831207258095
c08955aca663113d91bd6bc1,generalized_translation,bounce,True,12,False,3,3,2.7955010760837093
c08955aca663113d91bd6bc1,setup_translation,bounce,True,3,False,1,1,3.61031076993286
c0aebe103383b4690cd681f3,generalized_translation,bounce,True,6,False,3,3,0.595720774756397
c0aebe103383b4690cd681f3,setup_translation,bounce,True,3,False,1,1,0.7731705730016653
c0b7c7e4c228cad8c179f0c3,generalized_translation,unforced_slide,True,4,False,2,2,0.3643744453151281
c1091847e78144dfd17c733c,generalized_translation,multiple_forces,True,11,False,2,2,1.3164234770255412
c1291a2b983c25798e39a658,generalized_translation,multiple_forces,True,8,False,2,2,1.6934760293828437
c12b98bcf2b04c374aab60b6,generalized_translation,bounce,True,8,False,3,3,0.04278581323985478
c12b98bcf2b04c374aab60b6,setup_translation,bounce,True,6,False,1,1,0.494838282825476
c1683974f341f76f4e9d9211,generalized_translation,unforced_slide,True,8,False,2,2,1.4193475274306153
c16da20a679138a0adb0b5c7,generalized_translation,multiple_forces,True,16,False,2,2,1.7106638244646932
c1c2cb21ce3d1e7735b352f9,generalized_translation,bounce,True,6,False,3,3,1.7083350258882695
c1c2cb21ce3d1e7735b352f9,setup_translation,bounce,True,7,False,1,1,1.882647076870231
c1d7fc5b47ef4a7f8cc14232,generalized_translation,multiple_forces,True,9,False,2,2,0.9759515263943627
c1ebb1166720236a6d7983d6,generalized_translation,unforced_slide,True,7,False,2,2,0.5856021962521196
c2016d8e7fc275e8e1572785,generalized_translation,multiple_forces,True,10,False,2,2,1.5762791268484937
c2519ebe9e8c5d79109976ae,generalized_translation,unforced_slide,True,9,False,2,2,2.7402924492953944
c260dcb9eb3a7c1b528fcd5b,generalized_translation,bounce,True,6,False,3,3,0.18831357349652317
c260dcb9eb3a7c1b528fcd5b,setup_translation,bounce,True,5,False,1,1,0.7827552815051423
c28cafde986b03eda456507e,generalized_translation,multiple_forces,True,15,False,2,2,0.6931126931859383
c2cde6f1bc7924469e7e40bc,generalized_translation,bounce,True,5,False,3,3,0.10735928816382642
c2cde6f1bc7924469e7e40bc,setup_translation,bounce,True,5,False,1,1,0.15038010552652545
c2d464bee53a131ee08e5ee0,generalized_translation,unforced_slide,True,9,False,2,2,0.40700138373980843
c2ebcd5ab4bdd2d8d5292dfb,generalized_translation,unforced_slide,True,14,False,2,2,1.0752348129994826
c3646d45d8f35114ab696129,generalized_translation,multiple_forces,True,11,False,2,2,0.5858775584502309
c3ce9b038029e0b9df052397,generalized_translation,multiple_forces,True,9,False,2,2,0.6687732425966282
c45ecd2f1c75c4d7a208ebea,generalized_translation,multiple_forces,True,6,False,2,2,1.400124613861736
c4e233189babc308dc653761,generalized_translation,unforced_slide,True,9,False,2,2,1.3721217964822312
c53581ac11c35dd2a3e3e85f,generalized_translation,unforced_slide,True,8,False,2,2,1.4265419964803667
c536fb9f335ac93ecf7c00a1,generalized_translation,unforced_slide,True,6,False,2,2,0.8176109639659372
c57d7af2953a908950091e33,generalized_translation,multiple_forces,True,7,False,2,2,0.5959599638909353
c5c514345640531bd155ce95,generalized_translation,bounce,True,10,False,3,3,22.861489905776317
c5c514345640531bd155ce95,setup_translation,bounce,True,7,False,1,1,0.29661869357153514
c5d09d0fd91909a7ae608144,generalized_translation,multiple_forces,True,8,False,2,2,0.9272515638121426
c611c0c199bf9391eb1a48bd,generalized_translation,multiple_forces,True,9,False,2,2,1.1756929403049188
c63107a8ad42c8bf0b2c3641,generalized_translation,bounce,True,7,False,3,3,0.294058979530974
c63107a8ad42c8bf0b2c3641,setup_translation,bounce,True,12,False,1,1,0.5634663918149865
c6c0945e2a85387572094e2c,generalized_translation,bounce,True,8,False,3,3,0.5710635329130493
c6c0945e2a85387572094e2c,setup_translation,bounce,True,15,False,1,1,0.8047405534704605
c725ad7ebc28ee0f78bd68c8,generalized_translation,bounce,True,10,False,3,3,22.861489905776317
c725ad7ebc28ee0f78bd68c8,setup_translation,bounce,True,7,False,1,1,0.29661869357153514
c762dc40d000383d6dfdad37,generalized_translation,bounce,True,7,False,3,3,0.6682960114893991
c762dc40d000383d6dfdad37,setup_translation,bounce,True,9,False,1,1,1.4871324381430955
c795d2d882b075ecea4471b7,generalized_translation,bounce,True,11,False,3,3,1.0517222290166282
c795d2d882b075ecea4471b7,setup_translation,bounce,True,9,False,1,1,1.1598666581163044
c7fafbf62220e050edf659ff,generalized_translation,unforced_slide,True,12,False,2,2,0.4204135686397812
c85829347fc02ad202efb82d,generalized_translation,multiple_forces,True,18,False,2,2,1.4516009295130983
c8704e751781717d4236d1ce,generalized_translation,multiple_forces,True,16,False,2,2,1.3485175616718483
c87cfbee7e1c5f08de9f6144,generalized_translation,multiple_forces,True,8,False,2,2,0.7196281804039669
c89374d7030846a373d2d25d,generalized_translation,bounce,True,7,False,3,3,1.6060767688404904
c89374d7030846a373d2d25d,setup_translation,bounce,True,8,False,1,1,2.2999162324635307
c8a66d14a362b7a28e16d3c4,generalized_translation,multiple_forces,True,8,False,2,2,1.008764716319629
c8ebd75c4952b5427996e81e,generalized_translation,bounce,True,6,False,3,3,0.10603454090940657
c8ebd75c4952b5427996e81e,setup_translation,bounce,True,6,False,1,1,0.4431276372981834
c9677a194326dd4d491c203d,generalized_translation,bounce,True,8,False,3,3,0.43645574509140395
c9677a194326dd4d491c203d,setup_translation,bounce,True,12,False,1,1,1.794888990478284
ca1740a6990ab4cd8b92c2be,generalized_translation,bounce,True,7,False,3,3,0.5975759790280794
ca1740a6990ab4cd8b92c2be,setup_translation,bounce,True,4,False,1,1,0.754972440969657
caa505443495820eeeb3c5ed,generalized_translation,bounce,True,5,False,3,3,0.31193337532245463
caa505443495820eeeb3c5ed,setup_translation,bounce,True,7,False,1,1,0.5801864953732917
caadf8a2b884981e197b2e72,generalized_translation,bounce,True,7,False,3,3,2.0560126183329523
caadf8a2b884981e197b2e72,setup_translation,bounce,True,5,False,1,1,2.2404973648197544
caaf144abd8986f9d9b9b29c,generalized_translation,unforced_slide,True,9,False,2,2,1.225638631263617
cafad41a7915c03a8bb04c71,generalized_translation,bounce,True,6,False,3,3,0.45100784078813244
cafad41a7915c03a8bb04c71,setup_translation,bounce,True,5,False,1,1,1.4729241397705786
cb0ed71b1ce3a9a264be2b0e,generalized_translation,bounce,True,12,False,3,3,1.6990606884095727
cb0ed71b1ce3a9a264be2b0e,setup_translation,bounce,True,13,False,1,1,1.7189624092337703
cb1dfe737d363b388d1e8cc1,generalized_translation,multiple_forces,True,10,False,2,2,0.8089004337225993
cb46b3e18bb59d167dd7c2ab,generalized_translation,bounce,True,9,False,3,3,0.5651400727464332
cb46b3e18bb59d167dd7c2ab,setup_translation,bounce,True,10,False,1,1,0.6250995192998626
cb6c3faa35214fb62cdcd921,generalized_translation,bounce,True,7,False,3,3,1.8234359167214023
cb6c3faa35214fb62cdcd921,setup_translation,bounce,True,13,False,1,1,2.5386827471647155
cbe42d558d076b554b1b3f7b,generalized_translation,multiple_forces,True,11,False,2,2,0.8487320997736489
cc45b605b80973a682c26ccc,generalized_translation,bounce,True,6,False,3,3,0.5709060922038239
cc45b605b80973a682c26ccc,setup_translation,bounce,True,5,False,1,1,1.694556263401205
cc914b42b2c92c76d0d4d26b,generalized_translation,unforced_slide,True,14,False,2,2,1.3138009868309308
cd0a72b206d7392886a705ef,generalized_translation,multiple_forces,True,9,False,2,2,0.27609489603800624
cd1086e0f1a8d9e8b795dc7b,generalized_translation,unforced_slide,True,8,False,2,2,0.9692811017725793
